DX	1376220862	1376220908	PvZ_GOTY	08/11/13 19:42:44	AdventureFirst	L2-7	Won				20	3I«	10	∑«	23	'∑«	3	˜ «	1	¨¨ë	11	1C∏9	1	“∞K	5	-	0	-	0	-	0	451	0	495	0	5319	1044	10	5	3	11	0	1000	$1,770	$390	28.00	24.31	Hardware	Full-Screen	98	0	1_6512	0	0	0	0	
DX	1376220862	1376221371	PvZ_GOTY	08/11/13 19:48:45	AdventureFirst	L2-8	Won				10	3I«	11	∑«	16	“∞K	3	˜ «	1	∞›«	1	¨¨ë	5	1C∏9	1	-	0	-	0	-	0	313	37	815	37	5639	1081	11	5	0	5	0	30	$2,090	$320	30.55	21.28	Hardware	Full-Screen	209	0	1_6512	0	0	0	0	
DX	1376220862	1376221729	PvZ_GOTY	08/11/13 19:56:45	AdventureFirst	L2-9	Won				20	3I«	10	∑«	16	'∑«	4	∞›«	2	“∞K	5	¨¨ë	11	1C∏9	2	-	0	-	0	-	0	471	0	1291	37	6115	1081	10	1	4	11	0	675	$2,610	$520	27.32	21.91	Hardware	Full-Screen	13	0	1_6512	0	0	0	0	
DX	1376220862	1376222214	PvZ_GOTY	08/11/13 20:04:12	AdventureFirst	L2-10	Won				20	+Â«	0	∞›«	0	+Â«	0	+Â«	0	'∑«	0	-	0	-	0	-	0	-	0	-	0	434	0	1733	37	6557	1081	0	7	0	13	0	50	$3,370	$760	27.41	23.18	Hardware	Full-Screen	1	0	1_6512	0	0	0	0	
DX	1376220862	1376222658	PvZ_GOTY	08/11/13 20:10:56	AdventureFirst	L3-1	Won				10	Âu	12	≤ˆ	10	“∞K	6	ÃÕK	6	Zú	1	F0˜	3	1C∏9	0	-	0	-	0	-	0	343	50	2082	87	6906	1131	12	0	0	0	0	400	$4,700	$1,330	23.85	18.76	Hardware	Full-Screen	385	0	1_6512	1	0	0	0	
DX	1376220862	1376223058	PvZ_GOTY	08/11/13 20:11:52	AdventureFirst	L3-2	Restart				0	Âu	1	“∞K	0	ÃÕK	0	Zú	0	≤ˆ	0	ù‹	0	1C∏9	0	-	0	-	0	-	0	41	12	2125	99	6949	1143	1	0	0	0	0	25	$4,700	$0	22.26	12.37	Hardware	Full-Screen	53	0	1_6512	0	0	0	0	
DX	1376220862	1376223112	PvZ_GOTY	08/11/13 20:19:43	AdventureFirst	L3-2	Won				20	Âu	12	≤ˆ	10	“∞K	6	ÃÕK	6	Zú	3	F0˜	8	1C∏9	0	-	0	-	0	-	0	466	0	2591	99	7415	1143	12	0	0	0	0	2700	$5,030	$330	23.23	11.33	Hardware	Full-Screen	1	0	1_6512	0	0	0	0	
DX	1376220862	1376223587	PvZ_GOTY	08/11/13 20:27:12	AdventureFirst	L3-3	Won				20	Âu	12	“∞K	6		ÕK	6	≤ˆ	10	Zú	2	1C∏9	0	F0˜	3	ù‹	1	-	0	-	0	439	0	3033	99	7857	1143	12	0	1	0	0	1500	$390	$360	22.38	14.39	Hardware	Full-Screen	162	0	1_6512	0	0	0	0	
DX	1376220862	1376224035	PvZ_GOTY	08/11/13 20:37:30	AdventureFirst	L3-4	Won				30	Âu	12	≤ˆ	11	“∞K	6	ÃÕK	10	Zú	4	ù‹	0	1C∏9	1	F0˜	3	-	0	-	0	586	22	3622	121	8446	1165	12	0	1	0	0	2925	$970	$580	22.68	14.94	Hardware	Full-Screen	86	0	1_6512	0	0	0	0	
DX	1376220862	1376224755	PvZ_GOTY	08/11/13 20:43:50	AdventureFirst	L3-5	Won				20	1C∏9	0	1C∏9	0	1C∏9	0	1C∏9	0	Zú	0	LFK	0	1C∏9	0	-	0	-	0	-	0	272	0	3948	168	8772	1212	0	6	1	0	0	50	$1,290	$320	24.67	17.68	Hardware	Full-Screen	1	0	1_6512	0	0	0	0	
DX	1376220862	1376225032	PvZ_GOTY	08/11/13 20:50:40	AdventureFirst	L3-6	Won				20	Âu	12	≤ˆ	10	“∞K	6	ÃÕK	11	Zú	2	F0˜	3	1C∏9	1	k£	2	-	0	-	0	403	0	4353	168	9177	1212	12	0	2	0	0	350	$1,660	$370	23.13	18.29	Hardware	Full-Screen	292	0	1_6512	0	0	0	0	
DX	1376220862	1376225451	PvZ_GOTY	08/11/13 21:00:30	AdventureFirst	L3-7	Won				30	Âu	12	≤ˆ	11	“∞K	6	ÃÕK	12	Zú	3	k£	0	0:	9	F0˜	3	-	0	-	0	572	0	4935	169	9759	1213	12	1	3	0	0	1625	$2,230	$570	22.33	16.92	Hardware	Full-Screen	45	0	1_6512	0	0	0	0	
DX	1376220862	1376226035	PvZ_GOTY	08/11/13 21:02:16	AdventureFirst	L3-8	Restart				2	Âu	5	≤ˆ	0	“∞K	0	ÃÕK	0	k¨i	0	F0˜	1	Zú	0	1C∏9	0	-	0	-	0	97	2	5037	171	9861	1215	5	0	0	0	0	50	$2,230	$0	26.05	23.68	Hardware	Full-Screen	18	0	1_6512	0	0	0	0	
DX	1376220862	1376226136	PvZ_GOTY	08/11/13 21:08:56	AdventureFirst	L3-8	Won				20	Âu	12	ÃÕK	8		ÕK	2	k¨i	6	≤ˆ	12	Zú	4	F0˜	3	1C∏9	0	-	0	-	0	395	0	5432	171	10256	1215	12	0	4	0	0	200	$2,550	$320	23.49	19.62	Hardware	Full-Screen	1	0	1_6512	0	0	0	0	
DX	1376220862	1376226538	PvZ_GOTY	08/11/13 21:19:39	AdventureFirst	L3-9	Won				30	Âu	12	≤ˆ	10	“∞K	6	ÃÕK	6	F0˜	3	ÿZú	2	k£	0	0:	18	-	0	-	0	587	47	6021	218	10845	1262	12	0	0	0	0	2475	$2,980	$430	22.54	17.77	Hardware	Full-Screen	41	0	1_6512	0	0	0	0	
DX	1376220862	1376227184	PvZ_GOTY	08/11/13 21:26:19	AdventureFirst	L3-10	Won				30	k£	0	k£	0	k£	0		ÕK	0	ù‹	0		ÕK	0		ÕK	0	ÿZú	0	k¨i	0	-	0	390	0	6416	218	11240	1262	0	2	5	0	0	50	$4,000	$1,020	21.40	15.06	Hardware	Full-Screen	1	0	1_6512	0	0	0	0	
DX	1376233911	1376233963	PvZ_GOTY	08/11/13 23:19:46	AdventureFirst	L4-1	Won				10	3I«	12	∑«	11	“∞K	6	F0˜	0	≤ˆ	10	ÃÕK	0	ÿZú	2	0:	1	-	0	-	0	355	56	404	56	11750	1356	12	0	0	0	0	335	$4,340	$340	15.45	7.50	Hardware	Full-Screen	448	0	1_6512	0	0	0	0	
DX	1376233911	1376234392	PvZ_GOTY	08/11/13 23:30:12	AdventureFirst	L4-2	Won				20	3I«	12	∑«	16	“∞K	6	ÃÕK	6	Ôo±	4	ÿZú	6	F0˜	1	≤ˆ	12	-	0	-	0	557	46	966	102	12312	1402	12	11	8	0	0	785	$4,710	$370	14.89	9.60	Hardware	Full-Screen	98	0	1_6512	0	0	0	0	
DX	1378020591	1378020663	PvZ_GOTY	09/01/13 15:36:30	AdventureFirst	L4-3	Restart				8	3I«	12	∑«	10	Ôo±	1	“∞K	1	ÿZú	2	0:	1	4u«	3	≤ˆ	4	-	0	-	0	316	3	375	11	12740	1415	12	0	0	0	0	60	$4,710	$0	18.73	15.85	Hardware	Full-Screen	1041	0	1_6512	0	0	0	0	
DX	1378020591	1378020990	PvZ_GOTY	09/01/13 15:42:22	AdventureFirst	L4-3	Won				10	3I«	12	∑«	12	Ÿ∫å	3	4u«	6	ÿZú	3	0:	1	Ôo±	2	≤ˆ	9	-	0	-	0	346	0	721	11	13086	1415	12	7	5	0	0	385	$5,030	$320	17.73	7.78	Hardware	Full-Screen	1	0	1_6512	0	0	0	0	
DX	1378020591	1378021348	PvZ_GOTY	09/01/13 15:52:16	AdventureFirst	L4-4	Won				20	3I«	12	∑«	16		ˆI	4	“∞K	6	Zú	9	Ôo±	2	4u«	8	≤ˆ	12	-	0	-	0	570	1	1297	12	13662	1416	12	10	3	0	0	1845	$5,560	$530	14.30	8.50	Hardware	Full-Screen	32	0	1_6512	0	0	0	0	
DX	1378020591	1378021999	PvZ_GOTY	09/01/13 15:57:02	AdventureFirst	L4-5	Won				0	1C∏9	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	209	12	1564	26	13929	1430	0	1	0	0	0	0	$6,890	$330	31.51	20.36	Hardware	Full-Screen	37	0	1_6512	0	0	0	0	
DX	1378020591	1378022225	PvZ_GOTY	09/01/13 16:05:33	AdventureFirst	L4-6	Restart				1	∑«	5	3I«	4	ÃK	0	“∞K	0	Zú	0	Ôo±	0	≤ˆ	0	4u«	1	-	0	-	0	160	339	1725	366	14090	1770	4	0	2	0	0	10	$6,890	$0	22.12	18.92	Hardware	Full-Screen	432	0	1_6512	0	0	0	0	
DX	1378020591	1378022733	PvZ_GOTY	09/01/13 16:12:03	AdventureFirst	L4-6	Won				10	3I«	15	∑«	12	Zú	6	≤ˆ	8	4u«	6	ÃK	2	Ôo±	2	“∞K	5	-	0	-	0	380	0	2105	366	14470	1770	12	7	2	0	0	270	$7,260	$370	15.23	10.06	Hardware	Full-Screen	1	0	1_6512	0	0	0	0	
DX	1378040616	1378040694	PvZ_GOTY	09/01/13 21:15:25	AdventureFirst	L4-7	Won				20	3I«	16	∑«	21	ú	6	Ôo±	2	Zú	6	≤ˆ	7	4u«	10	0:	6	-	0	-	0	613	1	686	1	15181	1838	12	15	8	0	0	1610	$7,630	$370	13.81	10.93	Hardware	Full-Screen	788	0	1_6512	0	0	0	0	
DX	1378040616	1378041335	PvZ_GOTY	09/01/13 21:22:17	AdventureFirst	L4-8	Won				10	3I«	12	∑«	16	4u«	6	≤ˆ	6	ÿZú	3	Ôo±	2	0:	4	ú	3	-	0	-	0	363	29	1052	37	15547	1874	12	2	2	0	0	270	$7,950	$320	16.63	10.23	Hardware	Full-Screen	246	0	1_6512	0	0	0	0	
DX	1378040616	1378041741	PvZ_GOTY	09/01/13 21:32:53	AdventureFirst	L4-9	Won				20	3I«	12	∑«	15	4u«	10	≤ˆ	11	ÿZú	9	Ôo±	3	Ÿ∫å	8	0:	4	-	0	-	0	599	15	1656	52	16151	1889	12	14	9	0	0	1105	$8,320	$370	13.72	0.16	Hardware	Full-Screen	97	0	1_6512	0	0	0	0	
DX	1378040616	1378042382	PvZ_GOTY	09/01/13 21:38:50	AdventureFirst	L4-10	Won				20		ˆI	0		ˆI	0	¡õ«	0	4u«	0	-	0	-	0	-	0	-	0	-	0	-	0	341	0	2006	52	16501	1889	0	7	0	0	0	50	$8,860	$540	15.28	11.82	Hardware	Full-Screen	48	0	1_6512	0	0	0	0	
DX	1378040616	1378042738	PvZ_GOTY	09/01/13 21:41:58	AdventureFirst	L5-1	Restart				0	Âu	1	w√‹ïK	0	ÿZú	0	Zú	0	W‹4	0	k£	0	ù‹	0	1C∏9	0	-	0	-	0	108	69	2122	121	16617	1958	1	0	0	0	0	0	$8,860	$0	26.77	24.77	Hardware	Full-Screen	252	0	1_6512	0	0	0	0	
DX	1378040616	1378042918	PvZ_GOTY	09/01/13 21:46:56	AdventureFirst	L5-1	Won				10	Âu	11	w√‹ïK	10	Zú	2	ÿZú	3	F0˜	2	ù‹	2	1C∏9	0	k£	1	-	0	-	0	265	30	2387	151	16882	1988	10	2	0	0	0	400	$8,880	$20	27.41	24.91	Hardware	Full-Screen	1	0	1_6512	0	0	0	0	
DX	1378040616	1378043244	PvZ_GOTY	09/01/13 21:48:08	AdventureFirst	L5-2	Restart				0	±∆	0	Âu	2	Zú	0	ÿZú	0	w√‹ïK	0	1C∏9	0	k£	0	ù‹	0	-	0	-	0	42	2	2456	153	16951	1990	2	0	0	0	0	0	$8,880	$0	28.64	25.67	Hardware	Full-Screen	89	0	1_6512	0	0	0	0	
DX	1378040616	1378043288	PvZ_GOTY	09/01/13 21:56:35	AdventureFirst	L5-2	Won				20	Âu	10	±∆	16	F0˜	6	w√‹ïK	13	Zú	4	ÿZú	7	ù‹	6	k£	1	-	0	-	0	501	0	2957	153	17452	1990	10	7	0	0	0	1975	$9,050	$170	26.08	21.35	Hardware	Full-Screen	1	0	1_6512	0	0	0	0	
DX	1378040616	1378043802	PvZ_GOTY	09/01/13 22:01:03	AdventureFirst	L5-3	Quit				8	Âu	10	±∆	9	ÿZú	1	¡õ«	1	âsïK	2	w√‹ïK	5	F0˜	2	ù‹	0	-	0	-	0	254	4	3218	157	17713	1994	10	1	1	0	0	550	$9,080	$30	28.64	21.48	Hardware	Full-Screen	230	0	1_6512	0	0	0	0	
DX	1378040616	1378044138	PvZ_GOTY	09/01/13 22:03:37	Vasebreaker	[SCARY_POTTER_1]	Won				0	1C∏9	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	78	0	3367	159	17862	1996	0	0	0	0	0	0	$9,340	$260	23.10	24.11	Hardware	Full-Screen	37	0	1_6512	0	0	0	1	
DX	1378040616	1378044223	PvZ_GOTY	09/01/13 22:04:38	Vasebreaker	[SCARY_POTTER_2]	Restart				0	1C∏9	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	52	2	3426	161	17921	1998	0	4	0	0	0	0	$9,350	$10	31.89	31.65	Hardware	Full-Screen	1	0	1_6512	0	0	0	0	
DX	1378040616	1378044278	PvZ_GOTY	09/01/13 22:06:09	Vasebreaker	[SCARY_POTTER_2]	Won				0	1C∏9	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	90	0	3516	161	18011	1998	0	1	0	0	0	0	$9,660	$310	31.16	16.94	Hardware	Full-Screen	1	0	1_6512	0	0	0	1	
DX	1378040616	1378044377	PvZ_GOTY	09/01/13 22:07:37	Vasebreaker	[SCARY_POTTER_3]	Won				0	1C∏9	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	79	0	3603	161	18098	1998	0	0	0	0	0	0	$9,930	$270	28.98	29.80	Hardware	Full-Screen	1	0	1_6512	0	0	0	1	
DX	1378040616	1378044463	PvZ_GOTY	09/01/13 22:08:59	Challenge	[I_ZOMBIE_1]	Restart				0	-	0	-	1	-	2	-	0	-	0	-	0	-	0	-	0	-	0	-	0	72	3	3681	164	18176	2001	0	4	0	0	0	75	$10,930	$1,000	25.89	25.41	Hardware	Full-Screen	0	0	1_6512	1	0	0	0	
DX	1378040616	1378044539	PvZ_GOTY	09/01/13 22:10:57	Challenge	[I_ZOMBIE_1]	Won				0	-	2	-	5	-	1	-	0	-	0	-	0	-	0	-	0	-	0	-	0	117	0	3798	164	18293	2001	0	17	0	0	0	1050	$11,970	$1,040	28.10	26.01	Hardware	Full-Screen	1	0	1_6512	1	0	0	1	
DX	1378040616	1378044676	PvZ_GOTY	09/01/13 22:13:34	Challenge	[I_ZOMBIE_2]	Won				0	-	0	-	3	-	2	-	0	-	0	-	0	-	0	-	0	-	0	-	0	136	0	3953	164	18448	2001	0	16	0	0	0	1000	$13,050	$1,080	28.13	27.11	Hardware	Full-Screen	1	0	1_6512	1	0	0	1	
DX	1378040616	1378044820	PvZ_GOTY	09/01/13 22:16:01	Challenge	[I_ZOMBIE_3]	Won				0	-	5	-	2	-	2	-	0	-	0	-	0	-	0	-	0	-	0	-	0	140	0	4098	164	18593	2001	0	18	0	0	0	800	$14,090	$1,040	28.48	17.56	Hardware	Full-Screen	0	0	1_6512	1	0	0	1	
DX	1378040616	1378044976	PvZ_GOTY	09/01/13 22:21:40	Challenge	[SLOT_MACHINE]	Won				16	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	319	0	4432	164	18927	2001	6	0	0	0	0	2075	$15,360	$1,270	23.68	13.54	Hardware	Full-Screen	1	0	1_6512	1	0	0	1	
DX	1378040616	1378045302	PvZ_GOTY	09/01/13 22:30:03	Challenge	[WALL_NUT_BOWLING]	Won				20	∏Zú	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	494	0	4929	164	19424	2001	0	0	0	0	4	50	$17,520	$2,160	24.51	20.92	Hardware	Full-Screen	1	0	1_6512	1	0	0	1	
DX	1378040616	1378045808	PvZ_GOTY	09/01/13 22:33:36	Challenge	[WAR_AND_PEAS]	Quit				6	Âu	12	“∞K	0	ÿZú	2	0:	5	1C∏9	0	k£	0	F0˜	4	W‹4	0	-	0	-	0	202	3	5136	167	19631	2004	8	1	0	0	0	100	$17,520	$0	24.54	22.62	Hardware	Full-Screen	1	0	1_6512	0	0	0	0	
DX	1378040616	1378043802	PvZ_GOTY	09/01/13 22:38:17	AdventureFirst	L5-3	Won				20	Âu	10	±∆	25	ÿZú	8	¡õ«	1	âsïK	5	w√‹ïK	12	F0˜	3	ù‹	5	-	0	-	0	521	7	5411	170	19906	2007	10	8	4	0	0	1275	$17,600	$110	13.30	21.48	Hardware	Full-Screen	230	0	1_6512	0	0	0	0	
DX	1378046315	1378046416	PvZ_GOTY	09/01/13 22:51:35	AdventureFirst	L5-4	Won				30	Âu	10	±∆	23	âsïK	9	w√‹ïK	14	¡õ«	2	ñaF	2	ÿZú	12	ù‹	3	-	0	-	0	668	0	763	3	20669	2010	10	5	10	0	0	1450	$17,740	$140	19.74	15.80	Hardware	Full-Screen	1	0	1_6512	0	0	0	0	
DX	1378046315	1378047099	PvZ_GOTY	09/01/13 22:53:18	Challenge	[ZEN_GARDEN]	Won				0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	98	0	865	3	20771	2010	0	0	0	0	0	50	$17,900	$160	17.68	3.24	Hardware	Full-Screen	361	0	1_6512	0	0	0	0	
DX	1378046315	1378047198	PvZ_GOTY	09/01/13 23:00:40	AdventureFirst	L5-5	Won				20	1C∏9	0	'4±	0	'4±	0	'4±	0	1C∏9	0	W‹4	0	-	0	-	0	-	0	-	0	438	0	1303	3	21209	2010	0	31	0	0	0	50	$18,090	$190	26.63	12.33	Hardware	Full-Screen	1	0	1_6512	0	0	0	0	
DX	1378046315	1378045808	PvZ_GOTY	09/01/13 23:01:05	Challenge	[WAR_AND_PEAS]	Quit				6	Âu	12	“∞K	0	ÿZú	2	0:	5	1C∏9	0	k£	0	F0˜	4	W‹4	0	-	0	-	0	202	7	1321	9	21227	2016	8	1	0	0	0	100	$18,090	$0	22.73	22.62	Hardware	Full-Screen	1	0	1_6512	0	0	0	0	
DX	1378046315	1378047665	PvZ_GOTY	09/01/13 23:02:05	Challenge	[WAR_AND_PEAS]	Restart				0	Âu	1	“∞K	0	ÿZú	0	'ú	0	0:	0	W‹4	0	ù‹	0	Zú	0	-	0	-	0	56	3	1377	12	21283	2019	1	0	0	0	0	25	$18,090	$0	22.58	20.75	Hardware	Full-Screen	1	0	1_6512	0	0	0	0	
DX	1378046315	1378047725	PvZ_GOTY	09/01/13 23:11:30	Challenge	[WAR_AND_PEAS]	Won				20	Âu	15	“∞K	12	ÿZú	10	Zú	3	'ú	11	F0˜	3	ù‹	0	k£	0	-	0	-	0	558	0	1935	12	21841	2019	15	1	10	0	0	2550	$19,430	$1,340	22.12	14.96	Hardware	Full-Screen	1	0	1_6512	1	0	0	1	
DX	1378046315	1378048303	PvZ_GOTY	09/01/13 23:11:57	Challenge	[ZEN_GARDEN]	Quit				0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	14	0	1962	12	21868	2019	0	0	0	0	0	50	$19,430	$0	18.11	16.12	Hardware	Full-Screen	0	0	1_6512	0	0	0	0	
DX	1378046315	1378048323	PvZ_GOTY	09/01/13 23:20:44	AdventureFirst	L5-6	Won				20	Âu	11	±∆	18	ù‹	1	ÿZú	6	âsïK	6	w√‹ïK	13	0:	0	W‹4	7	-	0	-	0	515	0	2483	12	22389	2019	10	4	3	0	0	125	$19,510	$80	24.39	18.07	Hardware	Full-Screen	1	0	1_6512	0	0	0	0	
DX	1378046315	1378048910	PvZ_GOTY	09/01/13 23:34:15	AdventureFirst	L5-7	Won				30	Âu	8	±∆	23	\	5	¡õ«	2	ñaF	2	ÿZú	10	âsïK	5	w√‹ïK	10	-	0	-	0	736	0	3225	72	23131	2079	8	3	5	0	0	1550	$19,680	$170	25.09	15.08	Hardware	Full-Screen	1	0	1_6512	0	0	0	0	
DX	1378046315	1378049683	PvZ_GOTY	09/01/13 23:34:46	Challenge	[ZEN_GARDEN]	Quit				0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	2	0	3245	82	23151	2089	0	0	0	0	0	50	$19,680	$0	31.02		Hardware	Full-Screen	0	0	1_6512	0	0	0	0	
DX	1378046315	1378049706	PvZ_GOTY	09/01/13 23:37:31	Challenge	[I_ZOMBIE_1]	Won				0	-	2	-	5	-	1	-	0	-	0	-	0	-	0	-	0	-	0	-	0	141	2	3406	84	23312	2091	0	17	0	0	0	1050	$19,970	$290	21.09	19.13	Hardware	Full-Screen	0	0	1_6512	0	0	0	2	
DX	1378046315	1378049856	PvZ_GOTY	09/01/13 23:39:41	Challenge	[I_ZOMBIE_1]	Won				0	-	5	-	4	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	123	0	3533	84	23439	2091	0	17	0	0	0	1200	$20,260	$290	22.54	19.59	Hardware	Full-Screen	1	0	1_6512	0	0	0	3	
DX	1378556233	1378556315	PvZ_GOTY	09/07/13 20:28:58	AdventureFirst	L5-8	Won				20	Âu	10	±∆	16	ÿZú	8	w√‹ïK	8	âsïK	7	k£	2	ù‹	2	W‹4	7	F0˜	1	-	0	617	0	684	10	24145	2101	10	5	5	0	0	1050	$360	$100	28.27	22.51	Hardware	Full-Screen	171	0	1_6512	0	0	0	0	
DX	1378556233	1378556944	PvZ_GOTY	09/07/13 20:44:17	AdventureFirst	L5-9	Won				30	Âu	10	ÿZú	6	ñaF	3	¡õ«	3	\	3	âsïK	5	‹ïK	8	±∆	15	ù‹	6	-	0	842	63	1532	73	24993	2164	10	12	9	0	0	100	$650	$290	28.38	24.91	Hardware	Full-Screen	301	0	1_6512	0	0	0	0	
